,id,identifier,formula,temperature,energy,volume,⟨S²σ⟩p,⟨S²σ⟩n,κₑᵉ
15264,5e5ef4271a2cb8308b080b8b,mp-975896,PrNdTl2,300,-15.83878717,121.23718452987379,8878.3,8.87914,569692000.0
15267,5e5ef4271a2cb8308b080b8e,mp-505771,K2NaH5(CO4)2,300,-418.54241032,875.9504227831727,214.707,8.48062,859.094
15268,5e5ef4271a2cb8308b080b8f,mp-11615,TmMnGe,300,-59.45126673,164.33489849804462,1346.79,1.34681,208908000.0
15269,5e5ef4271a2cb8308b080b90,mp-23251,KBr,300,-6.27069285,75.73529843406068,1138.16,9.69703,1341.9
15270,5e5ef4271a2cb8308b080b91,mp-567354,TiCl3,300,-39.53347289,207.21833302714802,21895.9,21.8964,64610500.0
15271,5e5ef4281a2cb8308b080b92,mp-556894,Rb2SbAuS4,300,-124.38549833,1067.5272632910733,4122.2,9.22393,800.843
15272,5e5ef4281a2cb8308b080b93,mp-674537,Ba2Bi6O11,300,-106.44372823,353.80748771833066,6350.27,5.83145,242.718
15275,5e5ef4281a2cb8308b080b96,mp-669918,VSnRh2,300,-117.93888036,249.16492520667794,67278.2,67.2721,556106000.0
15276,5e5ef4281a2cb8308b080b97,mp-30796,NbSnRh,300,-20.44955266,62.58513413487053,24787.3,24.7881,327584000.0
15277,5e5ef4281a2cb8308b080b98,mp-625937,H7NO6,300,-293.29385301,555.1309650954114,15.8026,0.905921,35.9865
15278,5e5ef4281a2cb8308b080b99,mp-21450,Nd2InPd2,300,-53.36424883,241.26918123600524,53721.2,53.7111,446374000.0
15279,5e5ef4291a2cb8308b080b9a,mp-675379,Li2Ta2O3,300,-106.8303138,189.21834938875557,7585.41,7.58535,163842000.0
15280,5e5ef4291a2cb8308b080b9b,mp-652494,Cs4Re6S13,300,-299.25847165,1200.7312165454355,4557.58,3.64674,179.266
15281,5e5ef4291a2cb8308b080b9c,mp-567743,AlSb2(TeCl2)2,300,-267.48083795,2450.0094777922122,8724.24,6.18149,580.519
15282,5e5ef4291a2cb8308b080b9d,mp-707392,Mg3B2P2(H9O10)2,300,-263.68247143,381.91424477787695,239.678,8.78088,993.122
15283,5e5ef4291a2cb8308b080b9e,mp-23247,ZrBr3,300,-38.11602267,305.71189584756246,411088.0,409.721,10915200.0
15284,5e5ef4291a2cb8308b080b9f,mp-643989,KHCO2,300,-60.17400525,145.3689444074813,2317.91,4.46495,235.239
15286,5e5ef42a1a2cb8308b080ba1,mp-618309,Bi2AuO5,300,-169.33192708,450.8466648414288,48494.2,48.4881,48879000.0
15287,5e5ef42a1a2cb8308b080ba2,mp-777476,CrFe2(PO4)3,300,-260.30737026,435.95692379055134,9184.26,0.495361,8.52015
15288,5e5ef42a1a2cb8308b080ba3,mp-703516,K2TiH2O3F4,300,-266.30370992,663.2714976784375,1264.72,0.203832,3.31082
15289,5e5ef42a1a2cb8308b080ba4,mp-557581,ZnH2(CO2)2,300,-664.93602988,1714.4845098657356,428.689,1.09352,40.854
15290,5e5ef42a1a2cb8308b080ba5,mp-27063,Li2CuPO4,300,-97.39382378,169.02848055191816,834.424,8.61191,935.504
15294,5e5ef42b1a2cb8308b080ba9,mp-723065,H2C2S3N2(OF)6,300,-232.97531027,549.116921891632,1109.22,1.61538,51.6919
15297,5e5ef42b1a2cb8308b080bac,mp-755302,TiNbO4,300,-53.98349537,76.98670232691425,4783.19,4.78412,243444000.0
15298,5e5ef42b1a2cb8308b080bad,mp-568584,N2,300,-132.81667588,330.40646677983403,2034.11,3.53152,94.8262
15299,5e5ef42b1a2cb8308b080bae,mp-756135,Tb3NbO7,300,-189.45759053,297.79713670137687,6407.94,6.79667,240.455
15300,5e5ef42b1a2cb8308b080baf,mp-22760,La(MnGe)2,300,-34.78186742,91.60684768430693,51994.7,51.9876,483268000.0
15301,5e5ef42c1a2cb8308b080bb0,mp-7748,NaAlO2,300,-25.06543259,39.054755095212286,1227.34,9.86323,1410.53
15302,5e5ef42c1a2cb8308b080bb1,mp-638687,Ce2(SeO3)3,300,-367.92851496,866.4141316410337,1497.11,1.49735,2033920.0
15303,5e5ef42c1a2cb8308b080bb2,mp-849513,Fe2Sb(PO4)3,300,-250.96859037,476.9371596745886,3944.58,1.12715,57.841
15305,5e5ef42c1a2cb8308b080bb4,mp-31022,Hf2Si4Ru3,300,-308.04980969,536.4490902891715,25285.2,25.2771,65273700.0
15306,5e5ef42c1a2cb8308b080bb5,mp-5088,NaGdO2,300,-72.47494197,116.6259349053107,20621.5,0.26284,3.79819
15307,5e5ef42c1a2cb8308b080bb6,mp-10040,AlPt3C,300,-30.12283875,73.30490332491745,26146.9,26.1486,918554000.0
15308,5e5ef42d1a2cb8308b080bb7,mp-20147,ZrMnP,300,-104.91072797,177.01000904095687,6446.01,6.44612,241001000.0
15309,5e5ef42d1a2cb8308b080bb8,mp-976111,Ge3Sb,300,-16.67243448,86.83283444412885,1707.97,1.70795,4823840000.0
15310,5e5ef42d1a2cb8308b080bb9,mp-22332,TaInS2,300,-26.33645291,86.32522171348782,2789.79,2.78986,656550000.0
15312,5e5ef42d1a2cb8308b080bbb,mp-771944,Ba3La2Cl12,300,-158.73130052,1149.0243279667268,4268.03,0.0364604,0.649273
15313,5e5ef42d1a2cb8308b080bbc,mp-3923,Th2MnN3,300,-57.05430687,86.96893574008955,17735.8,17.7328,579929000.0
15315,5e5ef42e1a2cb8308b080bbe,mp-4644,Si2N2O,300,-317.71131386,352.7063077291191,4722.7,12.414,879.302
15318,5e5ef42e1a2cb8308b080bc1,mp-762412,Li2Mn3O6,300,-74.50754039,113.7351483893663,2971.8,5.59373,401.256
15319,5e5ef42e1a2cb8308b080bc2,mp-567371,Sr3Li4(GeN3)2,300,-80.6205318,199.45438142841778,3222.15,10.3489,1560.49
15320,5e5ef42e1a2cb8308b080bc3,mp-775837,Sc2O3,300,-359.03888063,506.4637373964025,2864.11,2.88789,125.594
15321,5e5ef42e1a2cb8308b080bc4,mp-30239,Sr3(BS3)2,300,-117.15649849,524.2262313841838,9981.52,5.74102,312.016
15322,5e5ef42f1a2cb8308b080bc5,mp-13065,Ho2O3,300,-41.77623888,67.81044276349388,6666.62,11.8749,1537.91
15323,5e5ef42f1a2cb8308b080bc6,mp-573109,Sm2Se5O13,300,-487.58770335,1320.9248398918894,1393.85,2.05615,103.225
15324,5e5ef42f1a2cb8308b080bc7,mp-542188,Cr(MoS2)2,300,-210.29118208,467.8783848993039,14544.4,14.5459,100508000.0
15325,5e5ef42f1a2cb8308b080bc8,mp-778772,Li3Cu3(PO4)2,300,-191.81570619,344.9693950218225,128.315,8.57414,974.644
15327,5e5ef42f1a2cb8308b080bca,mp-777470,LiFeF3,300,-156.83696461,347.95124868117904,67.3575,6.37298,902.019
15328,5e5ef42f1a2cb8308b080bcb,mp-641441,PbWO4,300,-160.41816661,317.44188295920696,6177.13,7.83537,706.699
15329,5e5ef42f1a2cb8308b080bcc,mp-20119,PtO2,300,-29.9628068,90.1433706023268,278940.0,278.969,945834000.0
15331,5e5ef4301a2cb8308b080bce,mp-23452,Sn3BrF5,300,-165.38837504,726.7686167994175,3790.12,10.8643,743.733
15332,5e5ef4301a2cb8308b080bcf,mp-580226,CuSe,300,-15.48762799,77.19821595492895,21566.4,21.5652,977363000.0
15333,5e5ef4301a2cb8308b080bd0,mp-672334,Sr4GaCN5,300,-273.81781504,754.7195841822743,4390.05,8.83101,977.138
15334,5e5ef4301a2cb8308b080bd1,mp-27640,Cd(IO3)2,300,-154.95232863,597.8157567897888,2213.28,6.20848,332.9
15335,5e5ef4301a2cb8308b080bd2,mp-776751,Li4V5Co3O16,300,-189.43085097,290.7614807520264,2147.23,1.06362,47.2751
15336,5e5ef4301a2cb8308b080bd3,mp-755391,BaNa2O2,300,-45.48056708,197.7651759545549,890.75,9.58784,1345.23
15337,5e5ef4311a2cb8308b080bd4,mp-782637,Na4Cr2P(CO4)4,300,-374.2983821,672.5330702476625,95.2985,0.0952894,4378010.0
15339,5e5ef4311a2cb8308b080bd6,mp-977145,Ho3P,300,-20.46264655,97.60132448365523,6508.7,6.50894,1010910000.0
15340,5e5ef4311a2cb8308b080bd7,mp-559764,Nd3Si2ClO8,300,-443.570501,839.480451593906,2324.36,7.20454,588.964
15341,5e5ef4311a2cb8308b080bd8,mp-556021,BaTeO3,300,-354.83979576,1185.9994130191135,789.26,5.37475,324.647
15342,5e5ef4321a2cb8308b080bd9,mp-541688,K3GaTe3,300,-87.67847818,1098.0579397510594,3074.99,7.08857,538.064
15343,5e5ef4321a2cb8308b080bda,mp-23268,NaI,300,-5.38684399,69.67509611617895,1668.43,10.9374,1663.36
15344,5e5ef4321a2cb8308b080bdb,mp-776012,Ti3FeCu2(PO4)6,300,-268.5944924,453.30921032206436,25363.8,25.347,1361690.0
15345,5e5ef4321a2cb8308b080bdc,mp-19064,Yb2Fe3O7,300,-157.13040399,302.0559524051635,1075.47,1.07553,155419000.0
15346,5e5ef4321a2cb8308b080bdd,mp-567852,SmCo9Si4,300,-194.29556159,341.37478402074254,6082.91,6.0831,144566000.0
15347,5e5ef4321a2cb8308b080bde,mp-753722,LiCuS2,300,-16.32701926,71.05994329648193,5491.77,5.49243,609681000.0
15348,5e5ef4321a2cb8308b080bdf,mp-34291,Zr3InF15,300,-243.04394225,495.02537550197366,690.29,1.47497,37.4552
15349,5e5ef4331a2cb8308b080be0,mp-767699,LiVF4,300,-136.31418466,297.57171417452986,1036.81,1.02904,28.6825
15350,5e5ef459c19e06e586d68a2e,mp-706235,NaCa2V3Zn2O12,300,-528.87364254,999.5808132370123,2522.21,1.71137,86.1399
15352,5e5ef459c19e06e586d68a30,mp-3606,MnSiN2,300,-135.06411456,178.05768480359924,5513.38,4.59365,286.652
15353,5e5ef459c19e06e586d68a31,mp-5360,mp-5360,300,-347.1651394,573.6065810961711,1082.14,1.08205,199750000.0
15354,5e5ef459c19e06e586d68a32,mp-754646,Dy2Ge2O7,300,-163.63872584,251.78144296301804,1220.68,10.5018,1724.99
15355,5e5ef459c19e06e586d68a33,mp-634431,KHCO3,300,-151.25545458,318.5862666207231,1108.51,8.22164,672.6
15356,5e5ef459c19e06e586d68a34,mp-768450,Tm3Sb5O12,300,-277.65608096,630.7681670417239,2622.1,5.07718,141.331
15357,5e5ef459c19e06e586d68a35,mp-23283,Sm4Bi3,300,-72.31975745,439.71106484127455,95.2444,0.0952437,209633000.0
15358,5e5ef45ac19e06e586d68a36,mp-559184,Zn2Si3Pb4SO15,300,-319.36238656,745.7183335520832,3646.86,5.99385,378.217
15360,5e5ef45ac19e06e586d68a38,mp-771883,Sr3LaCl9,300,-234.02114538,1472.1249537222216,3836.09,0.0082488,0.0497862
15361,5e5ef45ac19e06e586d68a39,mp-3188,Zn(SbO3)2,300,-104.06057776,212.6551018987861,1221.49,10.8358,2219.57
15362,5e5ef45ac19e06e586d68a3a,mp-635469,CeCuSO,300,-53.81388615,130.26759671053776,2447.38,2.44744,33452900.0
15363,5e5ef45ac19e06e586d68a3b,mp-754034,Li2TlPCO7,300,-152.26104782,306.58239070231105,475.997,7.8563,732.376
15364,5e5ef45ac19e06e586d68a3c,mp-9747,B4PbO7,300,-184.01994645,212.0790088651682,2361.4,8.00512,890.467
15365,5e5ef45bc19e06e586d68a3d,mp-684801,CaLaMgTaO6,300,-162.68681838,252.97806953017587,1233.97,3.77648,241.129
15366,5e5ef45bc19e06e586d68a3e,mp-707866,SrZnH6O5,300,-132.95617234,268.4344594935364,733.356,9.34152,1143.68
15367,5e5ef45bc19e06e586d68a3f,mp-769565,Na2VPCO7,300,-167.11165682,311.0732491249884,2144.82,1.50887,38.3006
15368,5e5ef45bc19e06e586d68a40,mp-2486,UC2,300,-30.07421353,36.94303269739482,33114.9,33.114,839101000.0
15369,5e5ef45bc19e06e586d68a41,mp-28116,TiCl2,300,-15.76763064,73.52879648374487,24210.2,24.2124,365382000.0
15370,5e5ef45bc19e06e586d68a42,mp-545756,ZnSO4,300,-33.37059151,121.34409107483067,171.251,9.04871,1087.62
15371,5e5ef45bc19e06e586d68a43,mp-28753,NdI2,300,-11.73682547,118.24432580722556,1295.51,1.29557,328081000.0
15372,5e5ef45cc19e06e586d68a44,mp-557319,InH8C4NO10,300,-449.09366431,836.1443396259336,286.288,1.47285,48.0854
15373,5e5ef45cc19e06e586d68a45,mp-28373,BaP3Pt2,300,-142.74688107,554.9348497337579,1292.75,1.37877,4697.21
15375,5e5ef45cc19e06e586d68a47,mp-15238,Ho4C5,300,-134.95230892,284.2444778526687,11346.4,11.3475,491988000.0
15376,5e5ef45cc19e06e586d68a48,mp-6744,K2Fe(PS3)2,300,-106.39368558,568.3426693211317,1100.98,1.10313,104.104
15377,5e5ef45cc19e06e586d68a49,mp-571381,Tb2AlGe3,300,-123.14767991,514.4270820465896,791.103,0.791155,357497000.0
15378,5e5ef45cc19e06e586d68a4a,mp-677670,Na2Al2Si3(HO3)4,300,-541.79345377,1086.7196147708864,30.0624,0.0426611,0.0234104
15379,5e5ef45cc19e06e586d68a4b,mp-8450,Rb2Li2GeO4,300,-93.09765329,283.8830622405788,717.321,9.5984,1189.39
15380,5e5ef45dc19e06e586d68a4c,mp-16055,KLi3Zr2(Si2O5)6,300,-746.53667433,1326.0405262945208,4661.71,0.468057,12.8852
15381,5e5ef45dc19e06e586d68a4d,mp-761683,Na4TiO4,300,-103.35130048,260.1805593234763,691.922,8.50158,904.307
15382,5e5ef45dc19e06e586d68a4e,mp-5207,Sc(PO3)3,300,-796.5006291,1547.212718528585,495.329,1.23136,36.0902
15383,5e5ef45dc19e06e586d68a4f,mp-7323,RbBe2BO3F2,300,-59.37261452,118.16371397545684,1318.18,8.67786,957.085
15385,5e5ef45dc19e06e586d68a51,mp-561441,Y2GeO5,300,-262.48886819,466.9236980586834,988.77,9.25443,1126.38
15386,5e5ef45dc19e06e586d68a52,mp-778830,Li10Ti2Fe3Co3O16,300,-209.56388886,307.61762534790364,931.613,2.1651,119.761
15387,5e5ef45ec19e06e586d68a53,mp-8177,HgF2,300,-8.32286774,45.157794551151795,429.855,10.7085,2167.65
15388,5e5ef45ec19e06e586d68a54,mp-980049,Yb3Re,300,-14.85793764,95.22885997149783,34357.5,34.3602,323116000.0
15389,5e5ef45ec19e06e586d68a55,mp-559210,Ca5Te3O14,300,-268.82533539,589.6685615179113,1330.97,8.79162,1041.3
15390,5e5ef45ec19e06e586d68a56,mp-561397,SO3,300,-92.7657741,247.97658297573412,745.189,6.58086,516.828
15391,5e5ef45ec19e06e586d68a57,mp-22841,Ba2In2S5,300,-334.09905416,2077.1306457397623,2492.15,9.59754,1981.15
15392,5e5ef45ec19e06e586d68a58,mp-720494,K4TeP4(HO2)10,300,-452.68298412,989.1514673228036,414.93,4.21112,106.059
15394,5e5ef45fc19e06e586d68a5a,mp-557189,LiPO3,300,-672.15532311,1211.2366436105847,311.111,9.21459,810.893
15395,5e5ef45fc19e06e586d68a5b,mp-684679,Sb6O13,300,-227.96121457,569.4270772193929,1145.38,8.55877,839.054
15396,5e5ef45fc19e06e586d68a5c,mp-1726,KO3,300,-74.13957225,282.28032555273666,1496.05,2.73482,177.968
15397,5e5ef45fc19e06e586d68a5d,mp-20992,Ce3InC,300,-31.38530903,124.70331753129076,23018.9,23.018,224607000.0
15398,5e5ef45fc19e06e586d68a5e,mp-865188,MgH8(ClO6)2,300,-109.36456978,249.37717549272472,786.621,8.34421,851.484
15399,5e5ef45fc19e06e586d68a5f,mp-745132,VH10SO10,300,-221.08434644,617.8772999691525,204.933,0.249135,3.02468
15400,5e5ef45fc19e06e586d68a60,mp-604978,NiAs3H3OF18,300,-462.77712753,1402.6277902630327,235.623,6.60246,648.778
15402,5e5ef460c19e06e586d68a62,mp-556517,K2PbO2,300,-88.70402101,475.608532968757,1247.69,7.4278,601.134
15403,5e5ef460c19e06e586d68a63,mp-23121,Sr5P3ClO12,300,-293.97132795,630.4445280616943,496.308,9.35983,1150.94
15404,5e5ef460c19e06e586d68a64,mp-4160,Tl3PSe4,300,-116.21317671,1094.0052948706968,7281.67,7.76741,441.742
15405,5e5ef460c19e06e586d68a65,mp-571250,TaP2Se2Cl5,300,-378.7492167,2675.0015286955713,625.583,0.208242,6.81857
15406,5e5ef460c19e06e586d68a66,mp-689684,P2O5,300,-180.58986468,569.7191431783056,1617.43,0.114751,0.494394
15407,5e5ef460c19e06e586d68a67,mp-557606,SbAs3(Se2F3)2,300,-122.21126082,693.1592288502274,8647.18,3.56093,120.692
15408,5e5ef461c19e06e586d68a68,mp-866813,Ca2SnS4,300,-268.04947317,1420.0770686460057,1342.03,5.1733,423.136
15410,5e5ef461c19e06e586d68a6a,mp-675464,CdIn2O4,300,-71.73592523,201.51177918841395,8014.2,8.57777,1168660.0
15411,5e5ef461c19e06e586d68a6b,mp-695592,Ca10Al6Si13N30,300,-434.7575349,702.7533636900349,649.512,4.40907,251.77
15412,5e5ef461c19e06e586d68a6c,mp-5884,TmPO4,300,-96.10732054,141.8177764421368,1487.71,8.78751,1230.47
15413,5e5ef461c19e06e586d68a6d,mp-510086,Ca2InN,300,-35.68549959,179.0940247877821,18887.5,18.8731,287824000.0
15414,5e5ef461c19e06e586d68a6e,mp-550474,Li4CO4,300,-51.81480019,91.27584133549446,1546.21,6.10042,415.045
15415,5e5ef461c19e06e586d68a6f,mp-30566,Ti2Co,300,-43.04397492,88.78228044220225,107843.0,107.848,463325000.0
15416,5e5ef462c19e06e586d68a70,mp-23493,Ce(IO3)4,300,-171.60076314,567.5946745424058,3467.29,0.413045,9.32136
15417,5e5ef462c19e06e586d68a71,mp-780872,LiMnSiO4,300,-398.96314539,608.4544408099024,5313.49,2.99905,133.088
15418,5e5ef462c19e06e586d68a72,mp-754363,Ba2HfO4,300,-55.59428762,119.8385765188886,2498.98,9.47739,984.885
15419,5e5ef462c19e06e586d68a73,mp-677002,SrZr12B2I5Cl23,300,-479.07095437,2499.937784785761,339.495,0.0941579,0.536146
15420,5e5ef462c19e06e586d68a74,mp-33738,TiNiO6,300,-44.96636129,103.07349287341657,8893.63,8.89322,85154400.0
15421,5e5ef462c19e06e586d68a75,mp-9227,Ti3Se4,300,-92.31615619,304.99309916967684,43324.4,43.3764,120678000.0
15422,5e5ef462c19e06e586d68a76,mp-24357,H3CSO4F3,300,-256.42624703,595.9842727495869,1010.97,6.67989,479.271
15424,5e5ef463c19e06e586d68a78,mp-541218,GdP2H9O10,300,-562.12291041,856.7722960931915,3241.62,0.00883946,0.0830052
15425,5e5ef463c19e06e586d68a79,mp-675153,Ca16HN8,300,-241.27260644,1111.8392892874213,10283.2,10.2985,34527200.0
15426,5e5ef463c19e06e586d68a7a,mp-542021,Sc2CrB2Rh5,300,-158.54536855,270.79985665070546,43222.1,43.2223,423389000.0
15427,5e5ef463c19e06e586d68a7b,mp-772034,Ba3LaI9,300,-186.400092,2381.801156143455,8695.06,0.00958022,0.114337
15428,5e5ef463c19e06e586d68a7c,mp-31297,ScInPt,300,-53.60097403,178.11123680831653,47350.0,47.3515,599390000.0
15429,5e5ef463c19e06e586d68a7d,mp-558188,AgHg2AsO4,300,-134.36878849,563.6414877930441,3110.17,11.6436,1950.74
15431,5e5ef464c19e06e586d68a7f,mp-705031,Li2Ni(PO4)2,300,-320.62686483,686.8511287921929,2197.44,2.19799,7411540.0
15432,5e5ef464c19e06e586d68a80,mp-675215,Mg2SiO4,300,-186.61643793,305.8930899371488,1541.87,9.9907,1198.26
15434,5e5ef464c19e06e586d68a82,mp-697593,Te7WCl5O,300,-204.97352622,1746.9592878520798,6511.62,5.93827,503.634
15435,5e5ef464c19e06e586d68a83,mp-1982,Al21Pt8,300,-298.39203578,916.4232757580686,9210.56,9.20751,119610000.0
15436,5e5ef464c19e06e586d68a84,mp-554645,K3Sb2N2O6F7,300,-106.10236443,322.65339545610146,514.282,4.03516,107.841
15437,5e5ef464c19e06e586d68a85,mp-27480,Sn2OF2,300,-52.41111007,199.2772095839785,5167.43,8.5147,546.392
15438,5e5ef465c19e06e586d68a86,mp-28606,K3AuSe13,300,-117.32132352,1085.073560152028,1772.7,11.0304,900.464
15440,5e5ef465c19e06e586d68a88,mp-17567,Ce2(ZnGe2)3,300,-95.36630731,437.5036487879807,91964.4,91.9428,54361900.0
15442,5e5ef465c19e06e586d68a8a,mp-927,CuP2,300,-61.03655979,194.5001958856208,13133.7,11.8908,1130.77
15443,5e5ef465c19e06e586d68a8b,mp-23321,Sr4Cl6O,300,-102.15112947,580.269666481676,395.847,9.6358,1498.71
15444,5e5ef465c19e06e586d68a8c,mp-7176,RbLaSe2,300,-20.130132,139.01783205683188,7204.28,11.9517,752.642
15445,5e5ef465c19e06e586d68a8d,mp-669333,Ba5Si8O21,300,-514.0598683,1110.3907739214005,37.0795,10.4136,832.567
15447,5e5ef466c19e06e586d68a8f,mp-22343,Ce(GeRu)2,300,-36.96608388,92.12195169255213,58792.6,58.7875,268555000.0
15448,5e5ef466c19e06e586d68a90,mp-2013,HoTl3,300,-12.46126192,108.63688900918939,130970.0,130.946,1680670000.0
15449,5e5ef466c19e06e586d68a91,mp-767779,VCr(P2O7)2,300,-147.22463782,257.7793626550118,2304.89,3.30199,104.723
15451,5e5ef466c19e06e586d68a93,mp-13416,Sc2InNi2,300,-59.15641428,172.33805553374987,35173.0,35.1773,466728000.0
15452,5e5ef466c19e06e586d68a94,mp-422,BeS,300,-9.98932245,28.95580465698078,9837.21,16.396,1385.18
15453,5e5ef466c19e06e586d68a95,mp-554889,ZnS,300,-168.38600629,970.2054889030411,1160.66,8.58046,3614.18
15455,5e5ef467c19e06e586d68a97,mp-542883,SrYbSi4N7,300,-194.58709981,316.23149183151367,28778.9,28.7667,85262000.0
15456,5e5ef467c19e06e586d68a98,mp-541951,Zr3P3Pd4,300,-292.05659117,643.8495311513051,10115.0,10.1173,139067000.0
15457,5e5ef467c19e06e586d68a99,mp-867824,LiAg3F8,300,-83.3089897,325.6280428439854,37397.9,37.4048,35494700.0
15458,5e5ef467c19e06e586d68a9a,mp-30703,Hf11Ga10,300,-300.29786597,792.983980978823,3385.44,3.38596,65967900.0
15459,5e5ef467c19e06e586d68a9b,mp-21024,SrIn2Pd,300,-29.50748384,202.6046070267086,1373.36,1.37344,751786000.0
15461,5e5ef467c19e06e586d68a9d,mp-690554,Sr5La5Cu(NiO5)4,300,-227.49879098,469.09758297416437,25669.0,25.6625,173300000.0
15462,5e5ef468c19e06e586d68a9e,mp-18051,La2TiO5,300,-279.61435483,502.6127019943518,4042.23,4.43545,211.189
15463,5e5ef468c19e06e586d68a9f,mp-28391,SiCl4,300,-76.19108467,728.8153102253789,147.991,6.99906,689.964
15465,5e5ef468c19e06e586d68aa1,mp-12016,Rb2SiS3,300,-53.07845439,375.7384868843405,979.384,7.20937,544.364
15466,5e5ef468c19e06e586d68aa2,mp-555112,Li2CrF6,300,-93.18454492,197.5065229586072,2082.09,1.12533,45.3006
15467,5e5ef468c19e06e586d68aa3,mp-6383,BaBe2Si2O7,300,-358.98113584,555.82864440725,483.006,9.38945,1186.81
15468,5e5ef468c19e06e586d68aa4,mp-689929,LiV(PO4)2,300,-252.48273028,446.7355724237374,1733.21,1.85871,63.7158
15469,5e5ef469c19e06e586d68aa5,mp-673682,Tb2YbS4,300,-84.33923668,291.97003493022316,4574.81,8.58638,1029.29
15471,5e5ef469c19e06e586d68aa7,mp-705314,Li3V3P8O29,300,-606.3704469,1151.3053658586273,314.253,1.74825,84.4759
15472,5e5ef469c19e06e586d68aa8,mp-505498,PH8BrN4,300,-129.9050319,375.5572784785561,12924.5,12.9264,66599700.0
15473,5e5ef469c19e06e586d68aa9,mp-758868,MgBP(H3O4)2,300,-619.67723615,915.8087737175199,790.532,8.42648,1251.85
15475,5e5ef469c19e06e586d68aab,mp-105,Te,300,-12.40109209,131.20448018274075,4981.71,4.9816,4382670000.0
15476,5e5ef46ac19e06e586d68aac,mp-21556,Ce3(InRu)2,300,-180.11312964,664.7993362899197,58680.2,58.6505,17871400.0
15477,5e5ef46ac19e06e586d68aad,mp-601200,PH15C18INCl2,300,-942.16020554,1969.8813737275166,618.37,0.784075,9.42501
15478,5e5ef46ac19e06e586d68aae,mp-754893,U4O7,300,-227.4502127,321.9715005027402,2899.42,2.89957,22095900.0
15479,5e5ef46bc19e06e586d68aaf,mp-866649,NaSc(BH4)4,300,-188.81337826,424.38613506060767,3273.5,5.62822,288.453
15480,5e5ef46bc19e06e586d68ab0,mp-625318,Al(HO)3,300,-81.78998097,109.007420596877,708.094,9.35179,1118.81
15481,5e5ef46bc19e06e586d68ab1,mp-773980,Bi3(TeCl5)2,300,-95.91164955,1044.1151598937447,1186.87,1.59946,69.6605
15482,5e5ef46cc19e06e586d68ab2,mp-764115,V3O7,300,-447.43718341,995.0008245720766,49.0644,1.07192,39.9338
15483,5e5ef46cc19e06e586d68ab3,mp-31328,MnInPd2,300,-23.84318742,66.31726183705773,31275.8,31.2764,410061000.0
15484,5e5ef46dc19e06e586d68ab4,mp-975236,RbPtO3,300,-24.28164014,69.17708722824818,1008.58,1.00859,1514460000.0
15485,5e5ef46dc19e06e586d68ab5,mp-626504,Al(HO)3,300,-81.67195601,110.2963635090971,1072.83,9.35956,1102.44
15486,5e5ef46dc19e06e586d68ab6,mp-744841,SiMo12H24C6N3O40,300,-1088.59541025,2135.1031805192188,6975.87,6.96479,517333.0
15487,5e5ef46ec19e06e586d68ab7,mp-542385,K2MnH4(SeO5)2,300,-98.22046391,331.1362125038737,903.895,5.60364,351.255
15488,5e5ef46ec19e06e586d68ab8,mp-779314,Li2CrPHO5,300,-129.54629289,208.80498755381421,2308.45,2.37372,107.728
15489,5e5ef46fc19e06e586d68ab9,mp-4840,GaCuSe2,300,-32.05313123,180.76167909081113,2859.62,6.43033,98990.3
15490,5e5ef46fc19e06e586d68aba,mp-569639,TlCl,300,-6.24556289,69.66661040425848,11836.6,17.2678,1436.03
15491,5e5ef46fc19e06e586d68abb,mp-23897,Rb3H(SeO4)2,300,-141.17031748,515.9188497615143,401.293,8.22775,858.516
15492,5e5ef470c19e06e586d68abc,mp-27609,U3Fe2Si7,300,-94.11106879,194.6666671533665,2573.63,2.57353,108865000.0
15494,5e5ef470c19e06e586d68abe,mp-31020,AsI5F6,300,-76.56230262,713.0841215324964,1189.15,3.51017,253.731
15496,5e5ef471c19e06e586d68ac0,mp-570587,CdH8C2NCl3,300,-270.65665683,809.327452945842,725.603,6.48883,494.103
15497,5e5ef472c19e06e586d68ac1,mp-17586,CdS2O7,300,-226.96590341,601.3125085508874,582.791,7.89597,773.857
15499,5e5ef473c19e06e586d68ac3,mp-758115,Li2SnP2O7,300,-316.34309947,622.3395784348918,1861.48,7.29554,416.33
15500,5e5ef473c19e06e586d68ac4,mp-7995,Mg2BO3F,300,-186.62290301,281.65140858306904,412.909,9.28089,1169.55
15501,5e5ef473c19e06e586d68ac5,mp-23212,CuBr,300,-48.91133245,333.0477941786583,2484.34,10.342,1653.46
15503,5e5ef473c19e06e586d68ac7,mp-972650,SmDyRh2,300,-27.22347917,83.53798337047284,44512.5,44.5069,715260000.0
15504,5e5ef474c19e06e586d68ac8,mp-613545,RhSe2Cl7,300,-125.87130838,1450.2802360339258,308.87,2.21298,111.043
15505,5e5ef474c19e06e586d68ac9,mp-17803,Nb2Tl4S11,300,-168.71977318,961.0203697648769,4125.46,2.04529,89.3438
